Real-time data - subject to revision
Copyright Environment Canada(2022)

"Real-Time Hydrometric Data for SAINT JOHN RIVER AT GAGETOWN (01AO012) [NB]"

01AO012,"SAINT JOHN RIVER AT GAGETOWN"
Description of parameters:
46,"Water level (primary sensor)",m

Date (AST),Parameter ,Value (m),Approval Name,Grade Name
2022-04-11 10:20:00,46,2.724,PRELIMINARY,UNSPECIFIED
2022-04-11 10:25:00,46,2.721,PRELIMINARY,UNSPECIFIED
2022-04-11 10:30:00,46,2.729,PRELIMINARY,UNSPECIFIED
2022-04-11 10:35:00,46,2.727,PRELIMINARY,UNSPECIFIED
2022-04-11 10:40:00,46,2.727,PRELIMINARY,UNSPECIFIED
2022-04-11 10:45:00,46,2.732,PRELIMINARY,UNSPECIFIED
2022-04-11 10:50:00,46,2.736,PRELIMINARY,UNSPECIFIED
2022-04-11 10:55:00,46,2.732,PRELIMINARY,UNSPECIFIED
2022-04-11 11:00:00,46,2.735,PRELIMINARY,UNSPECIFIED
2022-04-11 11:05:00,46,2.738,PRELIMINARY,UNSPECIFIED
2022-04-11 11:10:00,46,2.738,PRELIMINARY,UNSPECIFIED
2022-04-11 11:15:00,46,2.744,PRELIMINARY,UNSPECIFIED
2022-04-11 11:20:00,46,2.746,PRELIMINARY,UNSPECIFIED
2022-04-11 11:25:00,46,2.742,PRELIMINARY,UNSPECIFIED
2022-04-11 11:30:00,46,2.743,PRELIMINARY,UNSPECIFIED
2022-04-11 11:35:00,46,2.747,PRELIMINARY,UNSPECIFIED
2022-04-11 11:40:00,46,2.751,PRELIMINARY,UNSPECIFIED
2022-04-11 11:45:00,46,2.743,PRELIMINARY,UNSPECIFIED
2022-04-11 11:50:00,46,2.744,PRELIMINARY,UNSPECIFIED
2022-04-11 11:55:00,46,2.747,PRELIMINARY,UNSPECIFIED
2022-04-11 12:00:00,46,2.756,PRELIMINARY,UNSPECIFIED
2022-04-11 12:05:00,46,2.747,PRELIMINARY,UNSPECIFIED
2022-04-11 12:10:00,46,2.750,PRELIMINARY,UNSPECIFIED
2022-04-11 12:15:00,46,2.742,PRELIMINARY,UNSPECIFIED
2022-04-11 12:20:00,46,2.744,PRELIMINARY,UNSPECIFIED
2022-04-11 12:25:00,46,2.742,PRELIMINARY,UNSPECIFIED
2022-04-11 12:30:00,46,2.750,PRELIMINARY,UNSPECIFIED
2022-04-11 12:35:00,46,2.746,PRELIMINARY,UNSPECIFIED
2022-04-11 12:40:00,46,2.740,PRELIMINARY,UNSPECIFIED
2022-04-11 12:45:00,46,2.742,PRELIMINARY,UNSPECIFIED
2022-04-11 12:50:00,46,2.740,PRELIMINARY,UNSPECIFIED
2022-04-11 12:55:00,46,2.747,PRELIMINARY,UNSPECIFIED
2022-04-11 13:00:00,46,2.744,PRELIMINARY,UNSPECIFIED
2022-04-11 13:05:00,46,2.744,PRELIMINARY,UNSPECIFIED
2022-04-11 13:10:00,46,2.741,PRELIMINARY,UNSPECIFIED
2022-04-11 13:15:00,46,2.740,PRELIMINARY,UNSPECIFIED
2022-04-11 13:20:00,46,2.743,PRELIMINARY,UNSPECIFIED
2022-04-11 13:25:00,46,2.744,PRELIMINARY,UNSPECIFIED
2022-04-11 13:30:00,46,2.741,PRELIMINARY,UNSPECIFIED
2022-04-11 13:35:00,46,2.737,PRELIMINARY,UNSPECIFIED
2022-04-11 13:40:00,46,2.742,PRELIMINARY,UNSPECIFIED
2022-04-11 13:45:00,46,2.736,PRELIMINARY,UNSPECIFIED
2022-04-11 13:50:00,46,2.736,PRELIMINARY,UNSPECIFIED
2022-04-11 13:55:00,46,2.734,PRELIMINARY,UNSPECIFIED
2022-04-11 14:00:00,46,2.738,PRELIMINARY,UNSPECIFIED
2022-04-11 14:05:00,46,2.736,PRELIMINARY,UNSPECIFIED
2022-04-11 14:10:00,46,2.739,PRELIMINARY,UNSPECIFIED
2022-04-11 14:15:00,46,2.737,PRELIMINARY,UNSPECIFIED
2022-04-11 14:20:00,46,2.737,PRELIMINARY,UNSPECIFIED
2022-04-11 14:25:00,46,2.734,PRELIMINARY,UNSPECIFIED
2022-04-11 14:30:00,46,2.733,PRELIMINARY,UNSPECIFIED
2022-04-11 14:35:00,46,2.738,PRELIMINARY,UNSPECIFIED
2022-04-11 14:40:00,46,2.737,PRELIMINARY,UNSPECIFIED
2022-04-11 14:45:00,46,2.734,PRELIMINARY,UNSPECIFIED
2022-04-11 14:50:00,46,2.735,PRELIMINARY,UNSPECIFIED
2022-04-11 14:55:00,46,2.726,PRELIMINARY,UNSPECIFIED
2022-04-11 15:00:00,46,2.726,PRELIMINARY,UNSPECIFIED
2022-04-11 15:05:00,46,2.727,PRELIMINARY,UNSPECIFIED
2022-04-11 15:10:00,46,2.728,PRELIMINARY,UNSPECIFIED
2022-04-11 15:15:00,46,2.726,PRELIMINARY,UNSPECIFIED
2022-04-11 15:20:00,46,2.724,PRELIMINARY,UNSPECIFIED
2022-04-11 15:25:00,46,2.730,PRELIMINARY,UNSPECIFIED
2022-04-11 15:30:00,46,2.726,PRELIMINARY,UNSPECIFIED
2022-04-11 15:35:00,46,2.728,PRELIMINARY,UNSPECIFIED
2022-04-11 15:40:00,46,2.725,PRELIMINARY,UNSPECIFIED
2022-04-11 15:45:00,46,2.726,PRELIMINARY,UNSPECIFIED
2022-04-11 15:50:00,46,2.722,PRELIMINARY,UNSPECIFIED
2022-04-11 15:55:00,46,2.723,PRELIMINARY,UNSPECIFIED
2022-04-11 16:00:00,46,2.724,PRELIMINARY,UNSPECIFIED
2022-04-11 16:05:00,46,2.725,PRELIMINARY,UNSPECIFIED
2022-04-11 16:10:00,46,2.727,PRELIMINARY,UNSPECIFIED
2022-04-11 16:15:00,46,2.726,PRELIMINARY,UNSPECIFIED
2022-04-11 16:20:00,46,2.723,PRELIMINARY,UNSPECIFIED
2022-04-11 16:25:00,46,2.720,PRELIMINARY,UNSPECIFIED
2022-04-11 16:30:00,46,2.722,PRELIMINARY,UNSPECIFIED
2022-04-11 16:35:00,46,2.716,PRELIMINARY,UNSPECIFIED
2022-04-11 16:40:00,46,2.716,PRELIMINARY,UNSPECIFIED
2022-04-11 16:45:00,46,2.716,PRELIMINARY,UNSPECIFIED
2022-04-11 16:50:00,46,2.719,PRELIMINARY,UNSPECIFIED
2022-04-11 16:55:00,46,2.710,PRELIMINARY,UNSPECIFIED
2022-04-11 17:00:00,46,2.720,PRELIMINARY,UNSPECIFIED
2022-04-11 17:05:00,46,2.708,PRELIMINARY,UNSPECIFIED
2022-04-11 17:10:00,46,2.716,PRELIMINARY,UNSPECIFIED
2022-04-11 17:15:00,46,2.718,PRELIMINARY,UNSPECIFIED
2022-04-11 17:20:00,46,2.713,PRELIMINARY,UNSPECIFIED
2022-04-11 17:25:00,46,2.715,PRELIMINARY,UNSPECIFIED
2022-04-11 17:30:00,46,2.712,PRELIMINARY,UNSPECIFIED
2022-04-11 17:35:00,46,2.713,PRELIMINARY,UNSPECIFIED
2022-04-11 17:40:00,46,2.711,PRELIMINARY,UNSPECIFIED
2022-04-11 17:45:00,46,2.708,PRELIMINARY,UNSPECIFIED
2022-04-11 17:50:00,46,2.709,PRELIMINARY,UNSPECIFIED
2022-04-11 17:55:00,46,2.706,PRELIMINARY,UNSPECIFIED
2022-04-11 18:00:00,46,2.702,PRELIMINARY,UNSPECIFIED
2022-04-11 18:05:00,46,2.704,PRELIMINARY,UNSPECIFIED
2022-04-11 18:10:00,46,2.702,PRELIMINARY,UNSPECIFIED
2022-04-11 18:15:00,46,2.703,PRELIMINARY,UNSPECIFIED
2022-04-11 18:20:00,46,2.700,PRELIMINARY,UNSPECIFIED
2022-04-11 18:25:00,46,2.697,PRELIMINARY,UNSPECIFIED
2022-04-11 18:30:00,46,2.702,PRELIMINARY,UNSPECIFIED
2022-04-11 18:35:00,46,2.694,PRELIMINARY,UNSPECIFIED
2022-04-11 18:40:00,46,2.693,PRELIMINARY,UNSPECIFIED
2022-04-11 18:45:00,46,2.699,PRELIMINARY,UNSPECIFIED
2022-04-11 18:50:00,46,2.693,PRELIMINARY,UNSPECIFIED
2022-04-11 18:55:00,46,2.697,PRELIMINARY,UNSPECIFIED
2022-04-11 19:00:00,46,2.694,PRELIMINARY,UNSPECIFIED
2022-04-11 19:05:00,46,2.693,PRELIMINARY,UNSPECIFIED
2022-04-11 19:10:00,46,2.694,PRELIMINARY,UNSPECIFIED
2022-04-11 19:15:00,46,2.688,PRELIMINARY,UNSPECIFIED
2022-04-11 19:20:00,46,2.691,PRELIMINARY,UNSPECIFIED
2022-04-11 19:25:00,46,2.688,PRELIMINARY,UNSPECIFIED
2022-04-11 19:30:00,46,2.685,PRELIMINARY,UNSPECIFIED
2022-04-11 19:35:00,46,2.690,PRELIMINARY,UNSPECIFIED
2022-04-11 19:40:00,46,2.687,PRELIMINARY,UNSPECIFIED
2022-04-11 19:45:00,46,2.683,PRELIMINARY,UNSPECIFIED
2022-04-11 19:50:00,46,2.689,PRELIMINARY,UNSPECIFIED
2022-04-11 19:55:00,46,2.689,PRELIMINARY,UNSPECIFIED
2022-04-11 20:00:00,46,2.686,PRELIMINARY,UNSPECIFIED
2022-04-11 20:05:00,46,2.689,PRELIMINARY,UNSPECIFIED
2022-04-11 20:10:00,46,2.687,PRELIMINARY,UNSPECIFIED
2022-04-11 20:15:00,46,2.687,PRELIMINARY,UNSPECIFIED
2022-04-11 20:20:00,46,2.687,PRELIMINARY,UNSPECIFIED
2022-04-11 20:25:00,46,2.683,PRELIMINARY,UNSPECIFIED
2022-04-11 20:30:00,46,2.686,PRELIMINARY,UNSPECIFIED
2022-04-11 20:35:00,46,2.688,PRELIMINARY,UNSPECIFIED
2022-04-11 20:40:00,46,2.684,PRELIMINARY,UNSPECIFIED
2022-04-11 20:45:00,46,2.685,PRELIMINARY,UNSPECIFIED
2022-04-11 20:50:00,46,2.688,PRELIMINARY,UNSPECIFIED
2022-04-11 20:55:00,46,2.688,PRELIMINARY,UNSPECIFIED
2022-04-11 21:00:00,46,2.692,PRELIMINARY,UNSPECIFIED
2022-04-11 21:05:00,46,2.688,PRELIMINARY,UNSPECIFIED
2022-04-11 21:10:00,46,2.691,PRELIMINARY,UNSPECIFIED
2022-04-11 21:15:00,46,2.692,PRELIMINARY,UNSPECIFIED
2022-04-11 21:20:00,46,2.692,PRELIMINARY,UNSPECIFIED
2022-04-11 21:25:00,46,2.695,PRELIMINARY,UNSPECIFIED
2022-04-11 21:30:00,46,2.700,PRELIMINARY,UNSPECIFIED
2022-04-11 21:35:00,46,2.698,PRELIMINARY,UNSPECIFIED
2022-04-11 21:40:00,46,2.696,PRELIMINARY,UNSPECIFIED
2022-04-11 21:45:00,46,2.702,PRELIMINARY,UNSPECIFIED
2022-04-11 21:50:00,46,2.696,PRELIMINARY,UNSPECIFIED
2022-04-11 21:55:00,46,2.703,PRELIMINARY,UNSPECIFIED
2022-04-11 22:00:00,46,2.707,PRELIMINARY,UNSPECIFIED
2022-04-11 22:05:00,46,2.702,PRELIMINARY,UNSPECIFIED
2022-04-11 22:10:00,46,2.707,PRELIMINARY,UNSPECIFIED
2022-04-11 22:15:00,46,2.707,PRELIMINARY,UNSPECIFIED
2022-04-11 22:20:00,46,2.709,PRELIMINARY,UNSPECIFIED
2022-04-11 22:25:00,46,2.713,PRELIMINARY,UNSPECIFIED
2022-04-11 22:30:00,46,2.717,PRELIMINARY,UNSPECIFIED
